user_id,n_fake_sites,n_fact_sites,n_total_sites
3229496968,1,0,1
3229834781,1,0,1
3230087148,1,0,1
3230193128,1,0,1
3230376385,1,0,1
3230488129,1,0,1
3230581501,1,1,2
3230702017,1,0,1
3230720105,1,0,1
3230742375,1,1,2
3230861347,1,0,1
3230928426,1,1,2
3231045458,1,0,1
3231323977,1,0,1
3231327293,1,0,1
3231332426,1,0,1
3231472499,1,1,2
3231865519,1,0,1
3231878076,1,0,1
3231885308,1,2,3
3231951218,1,0,1
3232269276,1,0,1
3233118721,1,2,3
3233153232,1,0,1
3233578592,1,1,2
3233655642,1,0,1
3233745299,1,0,1
3233879149,1,0,1
3233971746,1,0,1
3234183659,1,0,1
3234330568,1,0,1
3234363207,1,0,1
3234416528,1,0,1
3234448262,1,0,1
3234585647,1,0,1
3234708103,1,1,2
3234859785,1,0,1
3234869722,1,0,1
3235184499,1,0,1
3235205204,1,0,1
3235304479,1,0,1
3235360826,1,0,1
3235445305,1,0,1
3235505306,1,1,2
3235648099,1,0,1
3235962534,1,0,1
3236183880,1,0,1
3236201541,1,0,1
3236234130,1,1,2
3236511499,1,0,1
3236521686,1,0,1
3236523812,1,1,2
3236589895,1,2,3
3236693637,1,0,1
3236698460,1,0,1
3236984783,1,1,2
3237083651,1,2,3
3237183498,1,0,1
3237246585,1,2,3
3237397310,1,0,1
3237429813,1,0,1
3237449514,1,0,1
3237587828,1,0,1
3237790491,1,2,3
3237798185,1,1,2
3237925740,1,0,1
3237953169,1,0,1
3238191162,1,0,1
3238281008,1,1,2
3238516760,1,0,1
3239003284,1,1,2
3239012254,1,1,2
3239087531,1,0,1
3239115734,1,1,2
3239296926,1,0,1
3239301552,1,0,1
3239301886,1,0,1
3239465253,1,0,1
3239514501,1,0,1
3239557565,1,0,1
3239798055,1,1,2
3239816191,1,0,1
3239847600,1,0,1
3239940652,1,1,2
3239947259,1,0,1
3240142224,1,0,1
3240185057,1,0,1
3240517783,1,0,1
3240581412,1,0,1
3240635093,1,0,1
3240732509,1,0,1
3240746607,1,3,4
3240990981,1,0,1
3241065539,1,0,1
3241223679,1,0,1
3241255444,1,0,1
3241392321,1,0,1
3241512717,1,0,1
3241630417,1,1,2
3241823772,1,0,1
3241931810,1,2,3
3241984329,1,0,1
3242096608,1,0,1
3242269435,1,0,1
3242339223,1,0,1
3242427071,1,0,1
3242743395,1,0,1
3242819018,1,0,1
3242860205,1,0,1
3243463256,1,0,1
3243503809,1,0,1
3243528802,1,0,1
3243825207,1,0,1
3243885536,1,0,1
3243958059,1,0,1
3244010243,1,1,2
3244043888,1,0,1
3244075424,1,0,1
3244177144,1,0,1
3244262617,1,0,1
3244566380,1,0,1
3244576999,1,1,2
3244690751,1,1,2
3244733209,1,3,4
3245332410,1,2,3
3245356483,1,0,1
3245395564,1,0,1
3245463045,1,2,3
3245498546,1,0,1
3245511757,1,0,1
3245907724,1,0,1
3246025176,1,0,1
3246162486,1,1,2
3246164604,1,0,1
3246203084,1,0,1
3246229982,1,1,2
3246346912,1,1,2
3246386281,1,3,4
3246395550,1,0,1
3246407640,1,2,3
3246478940,1,0,1
3246487723,1,0,1
3246542488,1,1,2
3246616311,1,1,2
3246911913,1,2,3
3247077859,1,0,1
3247370077,1,1,2
3247531118,1,0,1
3247872083,1,0,1
3247879000,1,0,1
3247929665,1,1,2
3248209489,1,0,1
3248407627,1,0,1
3248630013,1,0,1
3248691361,1,2,3
3248775767,1,0,1
3248933267,1,0,1
3249913970,1,0,1
3249992329,1,0,1
3250099314,1,0,1
3250163005,1,0,1
3250206379,1,1,2
3250726092,1,1,2
3251679470,1,0,1
3251769330,1,0,1
3252066963,1,0,1
3252118139,1,0,1
3252181490,1,0,1
3252640724,1,0,1
3252730549,1,0,1
3252847892,1,0,1
3252896976,1,0,1
3253034377,1,0,1
3253047127,1,0,1
3253054884,1,0,1
3253056193,1,0,1
3253149374,1,1,2
3253214641,1,2,3
3253571759,1,1,2
3253921395,1,0,1
3253961276,1,0,1
3254069726,1,0,1
3254190093,1,0,1
3254398964,1,0,1
3254777569,1,0,1
3254788656,1,0,1
3254890561,1,0,1
3254907853,1,1,2
3255025526,1,1,2
3255061710,1,0,1
3255069311,1,0,1
3255253097,1,0,1
3255493085,1,0,1
3255713833,1,0,1
3255769610,1,0,1
3255951123,1,4,5
3256253982,1,0,1
3256762422,1,0,1
3256835910,1,0,1
3256910497,1,0,1
3256988102,1,0,1
3257048503,1,0,1
3257156227,1,0,1
3257458298,1,0,1
3257493996,1,0,1
3257652738,1,0,1
3257901379,1,0,1
3257940770,1,0,1
3258031089,1,0,1
3258185532,1,0,1
3258299016,1,0,1
3258342944,1,0,1
3258490158,1,0,1
3258605666,1,0,1
3259375272,1,0,1
3259658840,1,0,1
3260080658,1,0,1
3260095424,1,2,3
3260198118,1,0,1
3260203669,1,0,1
3260294947,1,1,2
3260339101,1,2,3
3260346546,1,2,3
3260379132,1,1,2
3260463162,1,0,1
3260466776,1,0,1
3260743100,1,1,2
3260773844,1,0,1
3261837632,1,0,1
3261917738,1,0,1
3262839590,1,1,2
3263027016,1,0,1
3263274484,1,1,2
3263688377,1,0,1
3264248057,1,0,1
3264454478,1,1,2
3264899184,1,0,1
3265291758,1,0,1
3265679569,1,0,1
3265708936,1,0,1
3265742178,1,0,1
3265762830,1,0,1
3266351988,1,0,1
3266623340,1,0,1
3266657148,1,1,2
3266722886,1,0,1
3266813234,1,0,1
3267193837,1,1,2
3267280788,1,0,1
3267427074,1,0,1
3268484252,1,0,1
3268767380,1,0,1
3269486839,1,0,1
3269489359,1,0,1
3269656412,1,0,1
3269768563,1,1,2
3269955146,1,0,1
3270109362,1,3,4
3270292280,1,0,1
3270387492,1,0,1
3270450403,1,0,1
3270691068,1,0,1
3271125342,1,0,1
3271279164,1,2,3
3271290469,1,3,4
3271379414,1,3,4
3272203904,1,0,1
3272489034,1,0,1
3272841955,1,0,1
3272915850,1,0,1
3273047593,1,0,1
3273536767,1,0,1
3273930834,1,0,1
3274962374,1,0,1
3275019139,1,0,1
3275047310,1,0,1
3275058435,1,0,1
3275092483,1,0,1
3275163810,1,2,3
3275238667,1,0,1
3275244188,1,1,2
3275383039,1,0,1
3276449154,1,0,1
3277148569,1,0,1
3277398804,1,0,1
3277592832,1,0,1
3277614776,1,2,3
3277743252,1,0,1
3277943642,1,0,1
3278055896,1,0,1
3278076264,1,0,1
3278110310,1,0,1
3278353603,1,0,1
3278671938,1,0,1
3278857945,1,0,1
3278955552,1,0,1
3279003277,1,2,3
3279238608,1,0,1
3279305533,1,0,1
3279533178,1,0,1
3279667957,1,0,1
3279959438,1,0,1
3280055866,1,0,1
3280184334,1,0,1
3280254072,1,0,1
3280383877,1,2,3
3280703743,1,0,1
3280907082,1,1,2
3280907424,1,0,1
3281120144,1,0,1
3281277655,1,0,1
3281338363,1,0,1
3281353441,1,1,2
3281358942,1,0,1
3281726886,1,0,1
3281854080,1,1,2
3282025843,1,0,1
3282582979,1,0,1
3282644526,1,0,1
3282709518,1,0,1
3282749426,1,0,1
3282785736,1,0,1
3282795510,1,0,1
3283399686,1,0,1
3283613148,1,1,2
3283689583,1,0,1
3283811719,1,1,2
3283906727,1,0,1
3284060906,1,0,1
3284381899,1,0,1
3284796619,1,2,3
3285705822,1,0,1
3285790464,1,0,1
3285975517,1,0,1
3285996325,1,0,1
3286537375,1,0,1
3286847923,1,0,1
3287589577,1,0,1
3287960948,1,0,1
3288066408,1,3,4
3288170222,1,0,1
3288310379,1,0,1
3288347239,1,0,1
3288513350,1,2,3
3289112503,1,1,2
3289136932,1,1,2
3289137513,1,0,1
3289220141,1,0,1
3289410964,1,2,3
3289562545,1,0,1
3289625461,1,0,1
3289785378,1,0,1
3289874118,1,0,1
3289940898,1,0,1
3290019119,1,0,1
3290069300,1,0,1
3290214292,1,1,2
3290275786,1,1,2
3290293391,1,2,3
3290324645,1,0,1
3290712024,1,0,1
3290831809,1,0,1
3290842206,1,0,1
3290963754,1,0,1
3291093486,1,0,1
3291106129,1,2,3
3291193873,1,1,2
3291250602,1,0,1
3291388097,1,0,1
3291582691,1,0,1
3291637669,1,0,1
3291710667,1,0,1
3291753758,1,2,3
3291755589,1,0,1
3291793433,1,0,1
3291831526,1,0,1
3291891923,1,0,1
3291977380,1,0,1
3292048846,1,0,1
3292255637,1,1,2
3292255936,1,0,1
3292516747,1,0,1
3292606704,1,0,1
3292871237,1,2,3
3293191066,1,0,1
3293228010,1,2,3
3293356187,1,0,1
3293644245,1,0,1
3293706442,1,0,1
3294014750,1,2,3
3294124576,1,0,1
3294292061,1,0,1
3294295415,1,0,1
3294470199,1,0,1
3294764065,1,1,2
3294783495,1,0,1
3294798467,1,0,1
3294798709,1,0,1
3295041561,1,0,1
3295224437,1,2,3
3295314610,1,4,5
3295477099,1,0,1
3295761986,1,1,2
3295943761,1,0,1
3295985095,1,1,2
3296002967,1,0,1
3296455645,1,0,1
3296529246,1,1,2
3296607575,1,0,1
3296772538,1,0,1
3296789650,1,0,1
3296866729,1,0,1
3297026886,1,0,1
3297391523,1,1,2
3297440848,1,0,1
3297487107,1,0,1
3297611669,1,0,1
3297654184,1,0,1
3297661081,1,0,1
3298014613,1,1,2
3298050839,1,1,2
3298095060,1,0,1
3298128916,1,0,1
3298172888,1,0,1
3298234152,1,0,1
3298238536,1,1,2
3298252493,1,0,1
3298358950,1,0,1
3298379798,1,0,1
3298498828,1,0,1
3298542574,1,0,1
3298611344,1,0,1
3298847143,1,0,1
3298856251,1,1,2
3298889245,1,1,2
3298932044,1,0,1
3298990284,1,0,1
3299026488,1,0,1
3299419268,1,0,1
3299484550,1,0,1
3299599108,1,0,1
3299716605,1,0,1
3299736718,1,0,1
3299755298,1,0,1
3299789463,1,0,1
3299822124,1,1,2
3299836245,1,0,1
3299917608,1,0,1
3300065650,1,0,1
3300155828,1,1,2
3300218308,1,0,1
3300261465,1,0,1
3300283765,1,0,1
3300309662,1,0,1
3300404053,1,0,1
3300548692,1,0,1
3300583213,1,0,1
3300632671,1,0,1
3300747818,1,0,1
3300758706,1,0,1
3300762127,1,1,2
3300786044,1,0,1
3300847748,1,1,2
3300897852,1,0,1
3300942849,1,3,4
3301017456,1,0,1
3301031618,1,0,1
3301040848,1,1,2
3301056919,1,0,1
3301537451,1,0,1
3302166970,1,0,1
3302220857,1,0,1
3302308683,1,0,1
3302335069,1,0,1
3302453535,1,0,1
3302457848,1,0,1
3302485373,1,2,3
3302507319,1,0,1
3302658656,1,0,1
3302742852,1,2,3
3302903156,1,0,1
3302960163,1,1,2
3303241115,1,0,1
3303328961,1,0,1
3303404466,1,0,1
3303436103,1,0,1
3303444667,1,0,1
3303664726,1,0,1
3303688131,1,0,1
3303838303,1,1,2
3303928256,1,2,3
3304463817,1,0,1
3304666087,1,0,1
3304922123,1,0,1
3304924118,1,0,1
3305126211,1,0,1
3305358298,1,0,1
3305402991,1,0,1
3305461002,1,0,1
3305493821,1,0,1
3305518004,1,0,1
3305577727,1,1,2
3305722261,1,0,1
3305789183,1,1,2
3305795997,1,0,1
3305943761,1,0,1
3306049078,1,0,1
3306090875,1,0,1
3306120248,1,0,1
3306232572,1,0,1
3306248044,1,0,1
3306265337,1,0,1
3306312404,1,4,5
3306315974,1,0,1
3306340801,1,0,1
3306388829,1,1,2
3306424132,1,1,2
3306485329,1,0,1
3306511070,1,0,1
3306745701,1,0,1
3306846124,1,0,1
3306979323,1,0,1
3307003498,1,0,1
3307114679,1,2,3
3307215363,1,0,1
3307235526,1,0,1
3307278866,1,0,1
3307329461,1,0,1
3307367612,1,0,1
3307383368,1,0,1
3307420336,1,0,1
3307600571,1,0,1
3308010627,1,0,1
3308035963,1,0,1
3308068920,1,0,1
3308073866,1,0,1
3308213845,1,0,1
3308262632,1,1,2
3308268990,1,0,1
3308406583,1,0,1
3308409952,1,0,1
3308471184,1,0,1
3308763876,1,0,1
3308805646,1,0,1
3308866333,1,2,3
3308971896,1,0,1
3309024781,1,0,1
3309068555,1,0,1
3309138989,1,1,2
3309232338,1,0,1
3309323125,1,0,1
3309359274,1,0,1
3309518556,1,0,1
3309566076,1,0,1
3309644628,1,0,1
3309835676,1,0,1
3309841026,1,0,1
3309906662,1,0,1
3309979352,1,0,1
3309980181,1,0,1
3309991820,1,2,3
3310071229,1,1,2
3310111899,1,1,2
3310144890,1,2,3
3310148581,1,0,1
3310493730,1,0,1
3310669366,1,0,1
3310678936,1,1,2
3310714556,1,0,1
3310969453,1,0,1
3311069719,1,2,3
3311295429,1,1,2
3311361372,1,1,2
3311548767,1,0,1
3311586320,1,0,1
3311661188,1,0,1
3311876328,1,0,1
3311876826,1,0,1
3312015750,1,0,1
3312029739,1,1,2
3312160375,1,0,1
3312160931,1,0,1
3312179912,1,0,1
3312629267,1,0,1
3312631694,1,2,3
3312648675,1,0,1
3312658938,1,0,1
3312708703,1,0,1
3312740186,1,0,1
3312795938,1,1,2
3312950960,1,0,1
3313095451,1,1,2
3313176948,1,0,1
3313382002,1,0,1
3313437354,1,0,1
3313502051,1,0,1
3313533176,1,0,1
3313638392,1,1,2
3313909025,1,0,1
3313960495,1,1,2
3313986272,1,0,1
3314538298,1,0,1
3314658222,1,0,1
3314776957,1,0,1
3315113737,1,0,1
3315467896,1,0,1
3315561942,1,4,5
3316109748,1,0,1
3316133191,1,1,2
3316263486,1,0,1
3316310243,1,0,1
3316389695,1,0,1
3316510275,1,0,1
3316512397,1,0,1
3316682103,1,0,1
3316796588,1,3,4
3317030610,1,0,1
3317346687,1,0,1
3317384177,1,0,1
3317406101,1,0,1
3317469151,1,0,1
3317953693,1,0,1
3317982979,1,0,1
3318180249,1,0,1
3318205292,1,0,1
3318239326,1,0,1
3318306769,1,0,1
3318349257,1,0,1
3318372754,1,0,1
3318735101,1,0,1
3318753174,1,0,1
3318794109,1,0,1
3318998106,1,3,4
3319134495,1,1,2
3319454363,1,0,1
3319588848,1,0,1
3319597627,1,0,1
3319845546,1,0,1
3320058653,1,0,1
3320110749,1,0,1
3320190671,1,0,1
3320207248,1,0,1
3320447807,1,0,1
3320721216,1,0,1
3320855630,1,0,1
3321513304,1,2,3
3321556340,1,2,3
3321702396,1,0,1
3321747794,1,0,1
3321764384,1,0,1
3321767747,1,0,1
3322040555,1,1,2
3322182915,1,0,1
3322518116,1,1,2
3323048857,1,0,1
3323336308,1,0,1
3323353626,1,0,1
3323430757,1,2,3
3323567243,1,0,1
3323569945,1,0,1
3323828883,1,0,1
3323937285,1,0,1
3324141298,1,0,1
3324195262,1,2,3
3324258531,1,0,1
3324561251,1,2,3
3324603194,1,0,1
3324868524,1,0,1
3324926845,1,0,1
3325133651,1,1,2
3325340894,1,0,1
3325635355,1,0,1
3325831325,1,0,1
3325921306,1,3,4
3326189320,1,0,1
3326641650,1,0,1
3326678716,1,0,1
3326948909,1,0,1
3327684014,1,0,1
3327695246,1,0,1
3327715310,1,0,1
3327804375,1,1,2
3327909363,1,0,1
3327913984,1,0,1
3328043933,1,1,2
3328140333,1,0,1
3328253128,1,0,1
3328298343,1,1,2
3328349277,1,0,1
3328472361,1,0,1
3328740051,1,2,3
3328802854,1,0,1
3328816767,1,0,1
3329029883,1,1,2
3329042850,1,0,1
3329136907,1,1,2
3329204249,1,1,2
3329941709,1,0,1
3329951577,1,0,1
3330594254,1,0,1
3331018144,1,0,1
3331044929,1,0,1
3331465217,1,0,1
3331467220,1,0,1
3331898824,1,0,1
3331918745,1,0,1
3332073706,1,3,4
3332175724,1,1,2
3332535160,1,0,1
3332565572,1,0,1
3332663452,1,0,1
3332748759,1,0,1
3333161057,1,0,1
3333282858,1,2,3
3334457898,1,0,1
3334834672,1,0,1
3335686317,1,0,1
3335988855,1,0,1
3337200275,1,0,1
3337287965,1,0,1
3337988021,1,0,1
3337990633,1,0,1
3338691058,1,0,1
3338771421,1,0,1
3339138238,1,0,1
3339374680,1,0,1
3339391640,1,0,1
3339497032,1,0,1
3340100567,1,0,1
3341024598,1,0,1
3341193400,1,1,2
3341306789,1,1,2
3341453051,1,0,1
3341555488,1,1,2
3341558716,1,0,1
3341870494,1,0,1
3341915639,1,0,1
3342133443,1,0,1
3342204286,1,0,1
3342557175,1,0,1
3342782873,1,1,2
3342794289,1,1,2
3342801004,1,0,1
3343099876,1,0,1
3343140674,1,0,1
3343177150,1,1,2
3343250399,1,0,1
3343504949,1,0,1
3343777992,1,0,1
3344005587,1,3,4
3344129501,1,0,1
3344559215,1,0,1
3344684637,1,0,1
3344686594,1,0,1
3344716949,1,0,1
3345292414,1,0,1
3345338069,1,0,1
3345364455,1,0,1
3345521567,1,0,1
3345604469,1,0,1
3345661089,1,0,1
3345692235,1,0,1
3345831022,1,0,1
3345907727,1,0,1
3345987839,1,0,1
3346143255,1,0,1
3346278028,1,0,1
3346351833,1,0,1
3346364163,1,0,1
3346688685,1,0,1
3347011595,1,0,1
3347124562,1,0,1
3347131228,1,0,1
3347186212,1,0,1
3347198428,1,0,1
3347513867,1,2,3
3347884287,1,0,1
3348183730,1,0,1
3348196767,1,0,1
3348455232,1,0,1
3348618184,1,0,1
3349444032,1,1,2
3350217801,1,0,1
3350284959,1,0,1
3350523700,1,0,1
3350600169,1,0,1
3350716047,1,0,1
3351320123,1,0,1
3351339963,1,0,1
3351486586,1,0,1
3351687010,1,1,2
3351771880,1,0,1
3351941133,1,0,1
3352025087,1,0,1
3352028541,1,0,1
3352093024,1,0,1
3352350761,1,3,4
3352481380,1,0,1
3352530665,1,0,1
3352620747,1,1,2
3353186471,1,0,1
3353254623,1,0,1
3353518395,1,0,1
3353604197,1,0,1
3353877494,1,0,1
3354082858,1,0,1
3354094930,1,0,1
3354337877,1,1,2
3354486075,1,0,1
3354577588,1,0,1
3355147000,1,0,1
3355226355,1,1,2
3355426034,1,0,1
3355587790,1,0,1
3355706350,1,0,1
3355849324,1,4,5
3356044510,1,0,1
3356288603,1,0,1
3356575847,1,0,1
3356664502,1,2,3
3356729105,1,0,1
3356741259,1,1,2
3357533482,1,0,1
3357945321,1,0,1
3358429634,1,0,1
3358476593,1,0,1
3359185379,1,0,1
3359185563,1,0,1
3359745173,1,1,2
3360309797,1,0,1
3360332235,1,4,5
3360979813,1,1,2
3361028788,1,0,1
3361073533,1,0,1
3361367379,1,1,2
3362391490,1,1,2
3362521349,1,0,1
3363921843,1,2,3
3364060573,1,0,1
3365097412,1,0,1
3365274193,1,3,4
3366145475,1,0,1
3366152746,1,0,1
3366345658,1,0,1
3366374464,1,0,1
3366413771,1,0,1
3366423171,1,0,1
3366464950,1,0,1
3366483731,1,0,1
3366733102,1,0,1
3366768497,1,0,1
3366811553,1,0,1
3366859522,1,0,1
3367196601,1,0,1
3367337872,1,0,1
3367468127,1,0,1
3367861529,1,0,1
3368287660,1,1,2
3368436256,1,0,1
3368438705,1,0,1
3368550545,1,0,1
3368633735,1,0,1
3368807788,1,0,1
3368810654,1,0,1
3368893751,1,0,1
3369185355,1,0,1
3369455091,1,2,3
3369465058,1,0,1
3369466971,1,0,1
3369561179,1,0,1
3369925937,1,2,3
3370265475,1,0,1
3370836675,1,0,1
3370966227,1,0,1
3371195458,1,0,1
3371282686,1,0,1
3371319790,1,0,1
3371448095,1,0,1
3371534769,1,0,1
3371564589,1,2,3
3371741680,1,0,1
3372776789,1,0,1
3372789261,1,0,1
3372845602,1,0,1
3372883007,1,0,1
3372940816,1,0,1
3373484592,1,0,1
3373681103,1,0,1
3373788733,1,0,1
3373985171,1,0,1
3373986586,1,0,1
3374155210,1,0,1
3374411691,1,0,1
3374440762,1,0,1
3374651741,1,0,1
3374923257,1,0,1
3375013047,1,0,1
3375089893,1,0,1
3375422393,1,0,1
3375782925,1,1,2
3376184097,1,0,1
3376424532,1,0,1
3376667685,1,0,1
3377141952,1,1,2
3377166171,1,0,1
3377468277,1,0,1
3377630543,1,0,1
3377690026,1,0,1
3377982994,1,0,1
3378018814,1,0,1
3378028228,1,0,1
3378403407,1,0,1
3379164785,1,0,1
3379356935,1,0,1
3379486624,1,1,2
3379487183,1,0,1
3379557028,1,0,1
3379600601,1,0,1
3380632595,1,0,1
3380780321,1,0,1
3381017134,1,0,1
3381074297,1,0,1
3381133485,1,0,1
3381224181,1,0,1
3381522543,1,0,1
3382075726,1,1,2
3382312012,1,0,1
3382348751,1,0,1
3382462396,1,0,1
3382469037,1,0,1
3382554568,1,0,1
3382635544,1,0,1
3382939869,1,0,1
3383073681,1,0,1
3383175941,1,0,1
3383281131,1,0,1
3383364455,1,1,2
3383433057,1,0,1
3383459541,1,0,1
3383487892,1,0,1
3383662367,1,1,2
3383831644,1,0,1
3384176780,1,3,4
3384449337,1,1,2
3384569067,1,0,1
3384583971,1,0,1
3384585868,1,0,1
3384704452,1,0,1
3384804783,1,0,1
3384859763,1,0,1
3385121559,1,0,1
3385333011,1,2,3
3385583872,1,0,1
3385640472,1,2,3
3385673861,1,0,1
3385777443,1,0,1
3385956329,1,2,3
3386016815,1,0,1
3386316311,1,1,2
3386623683,1,0,1
3386636409,1,1,2
3386645433,1,0,1
3387228254,1,0,1
3387241053,1,0,1
3387458302,1,1,2
3387527914,1,0,1
3387652570,1,0,1
3388272706,1,0,1
3388826745,1,1,2
3388939631,1,0,1
3389510987,1,1,2
3389712738,1,0,1
3389776469,1,0,1
3390094858,1,0,1
3390260751,1,0,1
3390516207,1,0,1
3390597879,1,0,1
3390715247,1,0,1
3390768645,1,0,1
3391442841,1,0,1
3391767821,1,0,1
3391988373,1,0,1
3393287091,1,0,1
3393897732,1,0,1
3394098082,1,0,1
3394183721,1,0,1
3394522377,1,0,1
3394552991,1,0,1
3394926046,1,0,1
3395379493,1,1,2
3395535717,1,3,4
3395866577,1,2,3
3395896468,1,0,1
3395995005,1,0,1
3396468671,1,0,1
3397244179,1,0,1
3397267229,1,0,1
3397307374,1,0,1
3397496110,1,0,1
3397952505,1,2,3
3398169862,1,0,1
3398563153,1,0,1
3398837230,1,0,1
3398851288,1,0,1
3399008399,1,0,1
3399237433,1,0,1
3399282119,1,0,1
3399435373,1,0,1
3399515817,1,0,1
3399560535,1,0,1
3400130314,1,1,2
3400319873,1,0,1
3400353891,1,0,1
3400377634,1,0,1
3400568213,1,2,3
3400682890,1,0,1
3400745705,1,0,1
3400859474,1,0,1
3401218229,1,0,1
3401497234,1,2,3
3401533601,1,1,2
3401939553,1,0,1
3402287493,1,0,1
3402343913,1,0,1
3403169733,1,1,2
3403187085,1,0,1
3403220014,1,1,2
3403235237,1,0,1
3403270749,1,1,2
3403417937,1,2,3
3403526481,1,0,1
3403637675,1,0,1
3404073167,1,0,1
3404327651,1,0,1
3404593518,1,0,1
3404667202,1,0,1
3404706777,1,0,1
3404763687,1,0,1
3404780759,1,1,2
3404812007,1,2,3
3405898131,1,1,2
3405951935,1,0,1
3406038969,1,2,3
3406049139,1,0,1
3406268087,1,0,1
3406292631,1,0,1
3406519702,1,1,2
3406575232,1,0,1
3406755706,1,2,3
3407030105,1,0,1
3407250959,1,0,1
3407273603,1,0,1
3407369205,1,1,2
3407417992,1,0,1
3407467312,1,0,1
3407539078,1,1,2
3407643046,1,0,1
3407891255,1,0,1
3408098668,1,0,1
3408262787,1,1,2
3408674489,1,0,1
3408794954,1,0,1
3408856277,1,0,1
3409037398,1,3,4
3409567588,1,0,1
3410010688,1,0,1
3410039561,1,0,1
3410236204,1,0,1
3410444921,1,0,1
3410502844,1,0,1
3410634914,1,0,1
3410746624,1,1,2
3410954838,1,0,1
3410955731,1,1,2
3411188601,1,1,2
3411453447,1,0,1
3411615088,1,0,1
3412136140,1,0,1
3412553643,1,0,1
3412901950,1,0,1
3413356163,1,0,1
3413529935,1,0,1
3413598225,1,0,1
3413762631,1,0,1
3415335543,1,0,1
3415372090,1,2,3
3415403236,1,1,2
3415775554,1,0,1
3416255806,1,0,1
3416328506,1,0,1
3416488763,1,0,1
3416718411,1,1,2
3416800834,1,2,3
3417105225,1,0,1
3417271510,1,0,1
3417452884,1,0,1
3417802283,1,0,1
3417841583,1,0,1
3418863072,1,0,1
3418871422,1,0,1
3418980577,1,0,1
3419437185,1,0,1
3419514238,1,0,1
3420189821,1,0,1
3420701591,1,0,1
3420844275,1,0,1
3421092303,1,0,1
3421390634,1,0,1
3421441474,1,0,1
3421451331,1,0,1
3421901692,1,0,1
3422132463,1,0,1
3422316065,1,1,2
3422860869,1,0,1
3422942533,1,0,1
3423033328,1,0,1
3423107207,1,0,1
3423670253,1,0,1
3424062443,1,0,1
3424717246,1,0,1
3425154995,1,0,1
3426800667,1,0,1
3426959379,1,3,4
3426994972,1,0,1
3427053874,1,0,1
3427689455,1,0,1
3427715952,1,0,1
3428067466,1,0,1
3428247161,1,2,3
3428561229,1,0,1
3429054952,1,0,1
3429103977,1,0,1
3429189233,1,2,3
3429289156,1,0,1
3429417077,1,0,1
3429785020,1,0,1
3429821031,1,0,1
3430144125,1,2,3
3430512500,1,0,1
3430796243,1,0,1
3430826871,1,0,1
3430997110,1,0,1
3431476061,1,0,1
3431595003,1,0,1
3431787033,1,1,2
3431937473,1,0,1
3432484573,1,0,1
3432792993,1,0,1
3432942274,1,0,1
3433106727,1,1,2
3433150361,1,0,1
3433174935,1,0,1
3433282768,1,0,1
3433383154,1,0,1
3433542112,1,0,1
3433545315,1,0,1
3433581652,1,0,1
3433588753,1,1,2
3433599424,1,2,3
3433944579,1,0,1
3434259851,1,0,1
3434336895,1,0,1
3434421484,1,0,1
3434835351,1,0,1
3434894673,1,0,1
3435779307,1,0,1
3435924995,1,0,1
3435958755,1,0,1
3436044119,1,0,1
3436103473,1,0,1
3436121349,1,0,1
3436141041,1,0,1
3436181123,1,0,1
3436428207,1,0,1
3436806639,1,0,1
3436831809,1,0,1
3437561698,1,0,1
3437563007,1,0,1
3437633267,1,0,1
3437652052,1,0,1
3437706057,1,0,1
3438116309,1,0,1
3438256246,1,0,1
3438669191,1,1,2
3438893603,1,0,1
3439040914,1,0,1
3439125575,1,0,1
3439208146,1,0,1
3439312371,1,0,1
3439408259,1,1,2
3439714925,1,0,1
3440168716,1,0,1
3440937256,1,0,1
3441317052,1,0,1
3441864072,1,1,2
3442013356,1,1,2
3442821553,1,0,1
3443077038,1,0,1
3443515454,1,0,1
3443933172,1,0,1
3446121316,1,0,1
3446634255,1,0,1
3446868922,1,0,1
3448477757,1,1,2
3449232202,1,0,1
3449939419,1,1,2
3450018201,1,0,1
3450033556,1,0,1
3450394820,1,0,1
3450855133,1,0,1
3450960433,1,0,1
3451901441,1,0,1
3452450774,1,0,1
3452727199,1,0,1
3452743032,1,1,2
3452744123,1,0,1
3453167958,1,1,2
3453346696,1,0,1
3455541672,1,0,1
3455803212,1,0,1
3459274514,1,1,2
3460778774,1,2,3
3461318294,1,0,1
3461633913,1,1,2
3462374773,1,0,1
3463056747,1,0,1
3463340172,1,0,1
3464202197,1,1,2
3465152656,1,2,3
3465791239,1,0,1
3467610743,1,1,2
3468552383,1,0,1
3470996714,1,0,1
3471435567,1,0,1
3472610174,1,2,3
3472749563,1,0,1
3472911554,1,0,1
3474191495,1,1,2
3474782129,1,0,1
3474891743,1,0,1
3477490822,1,0,1
3480251534,1,0,1
3482419337,1,0,1
3482749164,1,2,3
3484664788,1,0,1
3485534236,1,1,2
3486303913,1,0,1
3486573612,1,0,1
3486920416,1,0,1
3487496653,1,0,1
3487606421,1,0,1
3487930035,1,0,1
3490815620,1,0,1
3491868137,1,1,2
3491953577,1,0,1
3492476055,1,0,1
3492548060,1,0,1
3492735506,1,0,1
3494730983,1,0,1
3494768430,1,2,3
3495349996,1,0,1
3496374193,1,0,1
3496376477,1,0,1
3496393154,1,0,1
3496828344,1,0,1
3498876858,1,0,1
3503509043,1,0,1
3505069643,1,0,1
3505118488,1,0,1
3505273155,1,0,1
